id,group_id,lv,insert_type_1,hp_value1,hp_value2,mp_value1,mp_value2,insert_type_2,strength,vitality,agility,intelligence,spirit,magic,luck,insert_type_3,accuracy_rate,magic_evasion_rate,magical_times1,magical_times2,magical_times3,magical_times4,magical_times5,magical_times6,magical_times7,magical_times8
1022,13,16,2,24,24,7,7,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1023,13,17,2,25,25,8,8,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1024,13,18,2,24,24,6,6,1,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0
1025,13,19,2,21,21,14,14,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1026,13,20,2,28,28,14,14,1,0,1,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0
1027,13,21,2,38,38,7,7,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1028,13,22,2,39,39,19,19,1,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0
1029,13,23,2,28,28,15,15,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
1030,13,24,2,44,44,8,8,1,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1031,13,25,2,45,45,13,13,1,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0
1032,13,26,2,36,36,2,2,1,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
1033,13,27,2,41,41,10,10,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1034,13,28,2,34,34,18,18,1,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1035,13,29,2,48,48,9,9,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1036,13,30,2,35,35,17,17,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1037,13,31,2,43,43,15,15,1,2,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
1038,13,32,2,35,35,15,15,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1039,13,33,2,39,39,3,3,1,1,0,0,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0
1040,13,34,2,55,55,4,4,1,1,1,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0
1041,13,35,2,69,69,18,18,1,1,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1042,13,36,2,49,49,2,2,1,0,0,1,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0
1043,13,37,2,52,52,19,19,1,0,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1044,13,38,2,73,73,6,6,1,1,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1045,13,39,2,51,51,12,12,1,0,1,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0
1046,13,40,2,61,61,18,18,1,1,1,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0
1047,13,41,2,41,41,3,3,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1048,13,42,2,44,44,8,8,1,1,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0
1049,13,43,2,66,66,16,16,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1050,13,44,2,83,83,13,13,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
1051,13,45,2,62,62,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1052,13,46,2,71,71,10,10,1,1,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0
1053,13,47,2,74,74,8,8,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1054,13,48,2,79,79,10,10,1,1,2,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1055,13,49,2,81,81,0,0,1,2,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1056,13,50,2,91,91,14,14,1,1,1,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0
1057,13,51,2,101,101,12,12,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1058,13,52,2,63,63,16,16,1,1,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1059,13,53,2,55,55,5,5,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1060,13,54,2,72,72,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1061,13,55,2,83,83,19,19,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1062,13,56,2,80,80,9,9,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1063,13,57,2,58,58,13,13,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1064,13,58,2,78,78,10,10,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1065,13,59,2,112,112,4,4,1,2,0,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0
1066,13,60,2,113,113,12,12,1,0,1,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
1067,13,61,2,61,61,12,12,1,0,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1068,13,62,2,114,114,14,14,1,2,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0
1069,13,63,2,66,66,19,19,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1070,13,64,2,86,86,8,8,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1071,13,65,2,95,95,2,2,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1072,13,66,2,104,104,12,12,1,1,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
1073,13,67,2,79,79,15,15,1,1,1,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0
1074,13,68,2,76,76,2,2,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1075,13,69,2,85,85,0,0,1,0,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1076,13,70,2,72,72,0,0,1,1,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0
1077,13,71,2,129,129,3,3,1,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1078,13,72,2,100,100,7,7,1,0,0,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0
1079,13,73,2,94,94,3,3,1,1,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1080,13,74,2,88,88,9,9,1,0,0,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0
1081,13,75,2,104,104,3,3,1,0,1,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1082,13,76,2,132,132,17,17,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1083,13,77,2,77,77,7,7,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1084,13,78,2,108,108,1,1,1,1,1,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0
1085,13,79,2,125,125,16,16,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
1086,13,80,2,102,102,7,7,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1087,13,81,2,124,124,14,14,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1088,13,82,2,93,93,15,15,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
1089,13,83,2,132,132,7,7,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1090,13,84,2,156,156,6,6,1,1,0,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0
1091,13,85,2,132,132,3,3,1,1,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1092,13,86,2,104,104,9,9,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
1093,13,87,2,109,109,18,18,1,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0
1094,13,88,2,110,110,19,19,1,1,0,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1095,13,89,2,161,161,19,19,1,0,2,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0
1096,13,90,2,98,98,8,8,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1097,13,91,2,115,115,4,4,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1098,13,92,2,147,147,16,16,1,0,1,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0
1099,13,93,2,141,141,17,17,1,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0
1100,13,94,2,136,136,17,17,1,0,1,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0
1101,13,95,2,139,139,2,2,1,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1102,13,96,2,134,134,7,7,1,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
1103,13,97,2,180,180,19,19,1,0,0,2,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0
1104,13,98,2,165,165,2,2,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1105,13,99,2,179,179,15,15,1,1,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0
